train_loss, test_loss, train_acc, test_acc
0.005355399219763931, 0.5162872515201569, 99.822, 92.7
0.0037421809959993697, 0.529361112499237, 99.876, 92.83
0.0048115975014027205, 0.523224450969696, 99.83, 92.86
0.004636803584499285, 0.5273002641677856, 99.83999999999999, 92.96
0.0042136867934977635, 0.5275311557292939, 99.868, 92.94
0.004111770415996434, 0.5239533662796021, 99.844, 92.97
0.002883495043362491, 0.5300941559791565, 99.908, 93.12
0.0043372427106369285, 0.5300025877952576, 99.864, 92.86999999999999
0.004045355051144142, 0.52989896402359, 99.872, 93.08999999999999
0.004080155585007742, 0.5106635099411011, 99.872, 93.23
0.0034515001321863384, 0.5317214328765869, 99.886, 92.99
0.0024886483310302718, 0.514328155708313, 99.908, 93.17
0.0034044173665181733, 0.5215296361446381, 99.902, 93.27
0.0028514410299900917, 0.5168479639053345, 99.9, 93.28
0.0030927338503347708, 0.5392181134223938, 99.886, 92.7
0.0029729816682916134, 0.5419666020393371, 99.90400000000001, 92.81
0.002497952989732148, 0.5362263855934143, 99.91, 92.92
0.003035818894810509, 0.5307227931022644, 99.90599999999999, 93.02
0.002352681781515712, 0.5547650537967682, 99.91600000000001, 93.08999999999999
0.0030303090998600236, 0.5406054013729096, 99.888, 93.11
0.002828940730243921, 0.5458040105819703, 99.902, 93.17999999999999
0.0030371193517604845, 0.5517490407466888, 99.912, 93.06
0.0024488990129134616, 0.559592983341217, 99.91799999999999, 92.92
0.0022838281470746735, 0.5572438425540924, 99.91, 93.07
0.002558714546004776, 0.5523008255004883, 99.922, 93.0
0.0027567219172534535, 0.545642953491211, 99.912, 93.08999999999999
0.0016550127549009631, 0.5464067591667175, 99.94800000000001, 93.07
0.0020358556394628247, 0.5600563849449157, 99.932, 93.03
0.0027244960412208456, 0.5484202691555023, 99.912, 92.97
0.0021746739378164055, 0.5588534386634827, 99.926, 93.17
0.0022334174788126255, 0.5647913520812988, 99.91600000000001, 93.08
0.0014813076892565005, 0.5549948138237, 99.95, 93.10000000000001
0.002078081908529857, 0.549516145992279, 99.922, 93.13
0.0017559008268848992, 0.5602780190467834, 99.926, 93.03
0.002086742817426566, 0.5481762582778931, 99.938, 93.16
0.0014559211843798402, 0.5593696823120117, 99.964, 93.06
0.002151179669993289, 0.5533590358734131, 99.932, 93.13
0.0013400560373079498, 0.5512931144714356, 99.956, 93.10000000000001
0.001261762386229093, 0.5488943941116333, 99.952, 93.07
0.0014020012665842659, 0.5527671078681946, 99.96000000000001, 93.05
0.001914812522510765, 0.5480754041671753, 99.938, 93.14
0.0014645355471217772, 0.5406595895767212, 99.94800000000001, 93.22
0.0013608008679188788, 0.5450376574039459, 99.966, 93.21000000000001
0.0015271081516868435, 0.5498340892791748, 99.954, 93.17999999999999
0.0015896343689743662, 0.5496141591072082, 99.94800000000001, 93.32000000000001
0.0014177907287760171, 0.5475248749732972, 99.958, 93.35
0.001801215943917923, 0.5489509752273559, 99.944, 93.41000000000001
0.0011838270562380786, 0.5617935175895691, 99.976, 93.14
0.0014966152496950235, 0.541735860300064, 99.94800000000001, 93.44
0.0016400175752560608, 0.5424027548313141, 99.946, 93.46
0.0011806357395206578, 0.5468876529216766, 99.952, 93.30000000000001
0.0013428761759994086, 0.5471594206809998, 99.956, 93.35
0.0011264372111478588, 0.5458679466724395, 99.966, 93.38
0.001314978246439132, 0.560690919303894, 99.96000000000001, 93.19
0.0014633651678974274, 0.5512904828548432, 99.958, 93.51
0.0009498038352059666, 0.555742784833908, 99.97, 93.42
0.0010483574640960433, 0.5515741046667099, 99.966, 93.33
0.0008679341146175284, 0.5589163248538971, 99.968, 93.31
0.0010148315130884293, 0.5577335678577423, 99.97, 93.37
0.0011117819318466355, 0.559500694847107, 99.956, 93.42
0.0011009479802905116, 0.5500715025901795, 99.956, 93.36
0.001126402977684629, 0.5616849884033203, 99.96199999999999, 93.42
0.0011310446818215132, 0.5609137188434601, 99.966, 93.36
0.0010465920327458298, 0.5557368689060211, 99.97, 93.32000000000001
0.0010176410998147913, 0.5549606518745422, 99.964, 93.44
0.0010064612990419847, 0.5613225150108337, 99.966, 93.44
0.0009938384730229155, 0.5573738124847412, 99.968, 93.44
0.0011546117162978043, 0.5527015300750733, 99.966, 93.41000000000001
0.0009260955549607752, 0.5600127873897552, 99.97200000000001, 93.39
0.0008831669190543471, 0.5565748510837555, 99.968, 93.41000000000001
0.0006633890549256466, 0.5606109947681427, 99.984, 93.47
0.0007471998647775036, 0.5541886451244354, 99.978, 93.43
0.0011753927718652995, 0.5597405452251434, 99.964, 93.45
0.0015526904441590886, 0.5546744308471679, 99.942, 93.49
0.0007301445161219454, 0.5574229656219483, 99.98, 93.43
0.0008414392840137588, 0.5581565107822418, 99.978, 93.47
0.0010305707962185262, 0.5529747539520263, 99.966, 93.56
0.0005815194752032403, 0.5566541547775269, 99.982, 93.47999999999999
0.0009405557283607778, 0.5567222393035889, 99.966, 93.51
0.0007573526251480507, 0.552042467880249, 99.978, 93.47
0.0009638948551448993, 0.5526214620113373, 99.966, 93.51
0.0010143221758943401, 0.5530366001605987, 99.964, 93.58999999999999
0.0010130976084060967, 0.5557991761684418, 99.97200000000001, 93.53
0.0006185368836380075, 0.5618913092136383, 99.978, 93.46
0.0008894237857246481, 0.5578439542770386, 99.97, 93.45
0.0007650411294653895, 0.554905782175064, 99.97399999999999, 93.55
0.0009283174049155786, 0.552254896068573, 99.966, 93.60000000000001
0.000726508679514518, 0.5508546131610871, 99.98, 93.60000000000001
