train_loss, test_loss, train_acc, test_acc
2.097843690185547, 1.927861328125, 20.926000000000002, 27.089999999999996
1.8536163690567016, 1.8061314882278443, 29.924, 33.57
1.7151964529037476, 1.6704463956832887, 35.199999999999996, 38.34
1.625183225479126, 1.60468918800354, 39.160000000000004, 41.27
1.55904563041687, 1.5234341758728027, 41.918, 43.68
1.4958843502044679, 1.434788967895508, 44.782, 47.339999999999996
1.440969073677063, 1.3685588190078735, 47.018, 49.68
1.3833068926239014, 1.39768602809906, 49.492000000000004, 49.55
1.3334171226501466, 1.2890544027328492, 51.866, 53.339999999999996
1.285118022003174, 1.2586179779052735, 53.55, 54.730000000000004
1.2390519652175904, 1.2215134120941162, 55.422000000000004, 56.42
1.2080362550354005, 1.2133267009735107, 56.548, 56.720000000000006
1.1723769190979003, 1.1183758205413818, 57.994, 60.19
1.1447540508270264, 1.0976720611572266, 59.046, 60.540000000000006
1.1158109175109863, 1.086072047996521, 59.94199999999999, 61.419999999999995
1.0875812381744385, 1.0743162832260131, 61.002, 62.4
1.059577896080017, 1.0439526672363282, 62.294000000000004, 63.31
1.0390099282073975, 1.0178899578094482, 62.91, 63.88
1.0188347242927551, 1.0111408493041991, 63.583999999999996, 64.16
0.9934661879730224, 0.9918957259178162, 64.436, 64.98
0.9727861468315124, 0.9809062400817871, 65.36, 65.18
0.9575959852790833, 0.9769115217208862, 65.752, 65.64999999999999
0.9418478035736084, 0.9577282400131225, 66.354, 66.12
0.9213627946853638, 0.9464548157691955, 67.186, 66.69
0.9049146688652039, 0.9493020458221435, 67.594, 66.89
0.8910280687522888, 0.950240736579895, 68.22399999999999, 66.23
0.8739725116157532, 0.8686649843215942, 68.962, 69.3
0.8567670384597779, 0.998674669456482, 69.51, 65.55
0.8418175509262085, 0.8944756885528564, 70.17999999999999, 68.94
0.8298371833992004, 0.8877923323631287, 70.566, 69.33
0.8160896330451965, 0.8597332365036011, 71.062, 70.23
0.8003676144790649, 0.8324004522323608, 71.454, 70.23
0.7944594871711731, 0.838299392414093, 71.88, 70.87
0.7814761839485168, 0.829161242198944, 72.138, 71.41999999999999
0.7706621805381775, 0.8145498539924622, 72.57400000000001, 71.67999999999999
0.7581894995689392, 0.8275960707664489, 73.148, 71.57
0.7441886600112915, 0.8196203839302063, 73.598, 71.69
0.7380475371742249, 0.7864994497299195, 73.83800000000001, 73.1
0.7255625840950012, 0.7838086265563965, 74.236, 73.53
0.7146915343093873, 0.7823314141273499, 74.562, 72.63
0.7048503483963012, 0.8209061562538147, 74.82600000000001, 72.11999999999999
0.6991731413269043, 0.7570580582618713, 75.086, 74.03
0.6871404404449463, 0.7553068008422852, 75.69200000000001, 74.13
0.6802153318405152, 0.7973293963432312, 75.94800000000001, 73.56
0.6687004745864868, 0.7376917961120606, 76.42, 74.63
0.6608546802330018, 0.7214335299491882, 76.67399999999999, 75.38
0.6557996236610413, 0.7510779287338257, 76.656, 74.19
0.6490614190292359, 0.7600625095367431, 77.064, 74.7
0.6370043310546875, 0.7173877039909363, 77.442, 75.56
0.6272020529747009, 0.7415618382453918, 78.00200000000001, 75.17
0.6247097261810303, 0.7244367185592652, 77.976, 75.71
0.6130488858222961, 0.7005914711952209, 78.428, 76.34
0.6067855270957947, 0.7094342684745789, 78.616, 76.16000000000001
0.6028470263671875, 0.6912917304039001, 78.85, 76.47
0.5896106463813782, 0.686999414730072, 79.314, 76.64
0.5775611651229858, 0.677887987279892, 79.654, 77.05
0.5764024757957459, 0.7159865792274475, 79.888, 76.14999999999999
0.5710032981491089, 0.7339959969520569, 79.872, 76.3
0.5650044889450073, 0.6894390106201171, 80.086, 77.17
0.559109917755127, 0.668643030834198, 80.184, 77.85
0.5493691174316406, 0.6682136203765869, 80.816, 77.71000000000001
0.5446710600662231, 0.659768661403656, 80.746, 78.32000000000001
0.5389165012264252, 0.6776513466835022, 81.038, 77.63
0.5313370546913146, 0.667384286403656, 81.34599999999999, 77.92999999999999
0.5268894819831849, 0.6631649516105652, 81.46, 78.17
0.5187980979919433, 0.6385480880737304, 81.734, 78.60000000000001
0.5167832262039185, 0.6938991634368896, 81.994, 77.46
0.506788808631897, 0.6279905332565308, 82.164, 79.25999999999999
0.5026734944915772, 0.6512958267211914, 82.294, 78.74
0.49919504331588743, 0.6432314328193665, 82.402, 78.82000000000001
0.4917317222690582, 0.6362831322669983, 82.976, 79.16
0.4852406416130066, 0.6811399913787842, 82.99, 78.32000000000001
0.4784705537414551, 0.6306801268577575, 83.218, 79.63
0.47842232748031616, 0.638327486038208, 83.074, 79.73
0.47041293848991395, 0.6393286797523499, 83.35000000000001, 79.59
0.46723263739585874, 0.6267757200241089, 83.492, 79.49000000000001
0.4635595116996765, 0.6288097847938537, 83.61800000000001, 79.99000000000001
0.4592983664894104, 0.6350387485504151, 83.926, 79.89
0.4528963824081421, 0.6660906407356262, 84.026, 78.73
0.44979286336898805, 0.6379876178741455, 84.272, 79.28
0.4474179020881653, 0.6322265225410462, 84.282, 79.89
0.44192268907546994, 0.6296840244293213, 84.526, 79.83
0.4349947371864319, 0.6278941727638244, 84.77, 80.15
0.4334666534996033, 0.6187247482299805, 84.654, 80.27
0.423770032453537, 0.6166390454292298, 84.97, 80.22
0.42341434255599975, 0.6127396551132203, 85.112, 80.71000000000001
0.4168572073364258, 0.6384694597244263, 85.334, 79.74
0.41189990683555605, 0.6400585562705994, 85.54, 79.78
0.4082842676734924, 0.6290443810462951, 85.588, 80.07
0.4072114987373352, 0.6073755523681641, 85.638, 80.89
0.4018985847187042, 0.6139961905479431, 85.98400000000001, 80.47
0.39855969670295716, 0.6282291560173034, 86.08200000000001, 80.43
0.39284787134170535, 0.6047831532478333, 86.172, 81.04
0.3843241306400299, 0.6207991155624389, 86.496, 80.83
0.3834510929298401, 0.6736417488098144, 86.524, 79.54
0.38396049421310424, 0.6046495968818665, 86.33800000000001, 81.3
0.3776560941314697, 0.6059413123130798, 86.77, 81.57
0.3775428868293762, 0.6022044796943664, 86.756, 81.54
0.37133080297470095, 0.649909537601471, 86.902, 79.89
0.3696112773132324, 0.6137999105453491, 86.866, 80.84
0.36565086505889893, 0.6057528376579284, 87.28399999999999, 81.39999999999999
0.3610044505310059, 0.64968972864151, 87.362, 80.35
0.3558952137279511, 0.601547804737091, 87.456, 81.58999999999999
0.3560425152158737, 0.6112392602920532, 87.41, 81.39
0.3513049104499817, 0.6023596293449401, 87.726, 81.76
0.3437798949623108, 0.6009006478309631, 87.856, 81.94
0.3455778995227814, 0.6352517127037048, 87.77199999999999, 80.92
0.34084446897506715, 0.6346461255073548, 87.922, 80.97999999999999
0.3380363961601257, 0.6321654131889344, 88.13, 80.58999999999999
0.33369952318191526, 0.6496615582466125, 88.24, 80.73
0.3324530475997925, 0.6164579385757446, 88.278, 81.28
0.3295664695930481, 0.628825129032135, 88.304, 81.28
0.3270923604774475, 0.726932649230957, 88.504, 79.06
0.3239256386899948, 0.6099715532302856, 88.546, 81.75
0.317461620054245, 0.611534327697754, 88.812, 81.89
0.31830519790649414, 0.6137665078163147, 88.72, 81.87
0.31378507100105285, 0.602069822883606, 88.838, 82.28
0.31331838728904726, 0.6583143178462982, 89.0, 80.58
0.3114290284347534, 0.6119157429695129, 89.09, 82.12
0.3064453173065185, 0.614777794456482, 89.146, 81.86
0.30302340847969056, 0.6188958520889283, 89.346, 81.99
0.30431072620391847, 0.6600068768501282, 89.23400000000001, 80.92
0.29962936930179596, 0.6187169673919678, 89.50200000000001, 81.67999999999999
0.2947282273387909, 0.6244399306297302, 89.554, 81.53
0.29059789660453794, 0.5964590307235718, 89.764, 82.33
0.2894159344291687, 0.6323551801681518, 89.69200000000001, 81.62
0.2867481298017502, 0.6171240766048431, 89.77000000000001, 82.06
0.28813486644744873, 0.6624613439559937, 89.764, 81.58
0.28361186451911924, 0.6414608572006225, 90.046, 81.8
0.2786482125759125, 0.6242904141426087, 90.096, 82.39999999999999
0.2830951028251648, 0.6458676763534545, 90.022, 81.78
0.27267726593017577, 0.6131155637741089, 90.24799999999999, 82.26
0.27138316739082335, 0.6241968126296997, 90.484, 81.72
0.26489525074958803, 0.627483734703064, 90.702, 82.11
0.26768426617622376, 0.6349772146224976, 90.578, 82.02000000000001
0.2627038148498535, 0.6145794179916382, 90.74600000000001, 82.62
0.2628544784927368, 0.6235756828308106, 90.688, 82.26
0.26421289084434507, 0.6421243333816529, 90.578, 81.85
0.25954420469284056, 0.6196822894096374, 90.922, 82.50999999999999
0.2613439760875702, 0.6444078907012939, 90.984, 82.08
0.25545217913627627, 0.6156035251617432, 90.96, 82.23
0.2527182353591919, 0.6543332747459412, 91.164, 82.25
0.25069711650848386, 0.6213720934867859, 91.116, 82.34
0.2504724319267273, 0.6593850487709045, 91.132, 81.85
0.24360772366523742, 0.6221782709121704, 91.426, 82.52000000000001
0.24493820978164674, 0.6304619362831115, 91.33200000000001, 82.53
0.24048297280311584, 0.6303144128799438, 91.55, 82.5
0.2407003720664978, 0.6572871399879455, 91.56400000000001, 81.83
