train_loss, test_loss, train_acc, test_acc
1.737660934448242, 1.8524881109237672, 34.81, 36.59
1.3697133959579468, 1.3187219469070435, 49.874, 53.400000000000006
1.1634360948181153, 1.4046056367874145, 58.07600000000001, 52.92
1.025175267047882, 1.0589177757263184, 63.406, 63.22
0.9131282665252686, 1.1452592573165894, 67.768, 61.96
0.8261407417488098, 1.084622336769104, 70.954, 64.46
0.7517143209838867, 0.883842745399475, 73.648, 69.53
0.6928598761558533, 0.8839782815933227, 75.678, 71.71
0.6481267758560181, 0.7737710224628449, 77.262, 74.09
0.603857543926239, 0.6892635767936707, 79.036, 76.9
0.5712746412467956, 0.5870941592693328, 80.05600000000001, 79.75999999999999
0.5366149634456635, 0.6120965044498443, 81.232, 79.57
0.5114497176742554, 0.7268249146461487, 82.17999999999999, 76.86
0.4845744762802124, 0.573778021144867, 83.00999999999999, 80.9
0.4598893699741364, 0.5998459510803222, 83.92399999999999, 80.63
0.4435034935760498, 0.5591001183986664, 84.544, 81.51
0.42805067777633665, 0.6230279084205628, 85.104, 79.38
0.41225466493606566, 0.5253602003097534, 85.392, 82.78999999999999
0.39327182271957395, 0.6197543601512909, 86.1, 80.01
0.3765075633430481, 0.5992793115139008, 86.7, 81.25
0.36392786665916443, 0.5133938406467438, 87.324, 83.5
0.35038965578079223, 0.46603637285232546, 87.624, 84.56
0.33612268397331235, 0.5269888749599457, 88.13600000000001, 83.88
0.3267948383617401, 0.557486893081665, 88.41, 83.08
0.31357531566619873, 0.5642007502555847, 88.788, 83.08
0.30317941719055175, 0.49217049140930175, 89.276, 84.45
0.2940893590068817, 0.5396605104446411, 89.454, 83.41
0.2876350536060333, 0.5386423275470734, 89.84400000000001, 84.05
0.27119841302394865, 0.5149712652206421, 90.436, 84.26
0.26899360063076017, 0.5910718444824219, 90.61, 82.75
0.2535796684265137, 0.4971689918994904, 91.036, 84.91
0.2453343712234497, 0.484557630443573, 91.336, 85.21
0.23909369573116301, 0.5258347942352295, 91.584, 84.3
0.2322941136932373, 0.7091135805130004, 91.762, 80.53
0.22122832184791566, 0.5967343695640563, 92.182, 82.55
0.22193673771381378, 0.4948888121128082, 92.12599999999999, 85.56
0.20994397629261016, 0.46067109060287476, 92.418, 86.3
0.20586149176597596, 0.5939973490715027, 92.596, 82.91
0.19519317331314087, 0.48999979152679446, 93.116, 86.13
0.19035226104259492, 0.5327127611637116, 93.28800000000001, 85.57000000000001
0.18942964492321016, 0.46603100023269656, 93.292, 86.69
0.17788099731445312, 0.7648262112617493, 93.594, 81.67999999999999
0.17476335598945617, 0.544367571258545, 93.932, 85.97
0.17128385231494903, 0.5653610119342803, 93.96, 84.59
0.16059844476222992, 0.5361095183372497, 94.366, 85.91
0.15853517208337783, 0.5401462609767914, 94.33399999999999, 85.47
