train_loss, test_loss, train_acc, test_acc
1.569328360671997, 1.2462989778518676, 42.476, 56.15
1.122322888069153, 1.0164156839370728, 59.272000000000006, 63.870000000000005
0.928825385875702, 0.9615365644454956, 66.794, 66.62
0.7964686737060547, 0.9502963472366333, 71.858, 69.66
0.7011459930229187, 0.6921617336273194, 75.48, 75.79
0.6327038256263733, 0.6580023102760315, 78.134, 78.06
0.5827267772960663, 0.7956990789413452, 79.58800000000001, 75.32
0.5423002965736389, 0.6560693481445312, 81.16600000000001, 79.16
0.5031309285926819, 0.5604139814376831, 82.498, 81.26
0.47064444769859315, 0.56403497838974, 83.88600000000001, 81.66
0.44486386034011843, 0.5515227436065674, 84.52199999999999, 81.76
0.419078234128952, 0.5141616918563843, 85.488, 83.09
0.3936639773654938, 0.455805401134491, 86.42, 85.06
0.3770821727657318, 0.5263333817005158, 87.018, 82.78999999999999
0.35781205629348756, 0.45391548328399656, 87.694, 84.76
0.341368948764801, 0.45382434921264647, 88.122, 84.83000000000001
0.3214673485374451, 0.42459772162437437, 88.78399999999999, 86.31
0.30910877291679384, 0.3985583032608032, 89.094, 86.66
0.29676565461158755, 0.43889030895233155, 89.762, 86.06
0.28671555620193484, 0.3837788161277771, 89.97800000000001, 87.87
0.2723212277984619, 0.42250917789936066, 90.41799999999999, 86.66
0.2632190437316895, 0.463667822265625, 90.72200000000001, 85.57000000000001
0.2521896175670624, 0.42565948882102966, 91.122, 87.12
0.24420315491199493, 0.4054430455744267, 91.418, 87.68
0.23245374398231505, 0.40323823585510254, 91.82000000000001, 87.4
0.22441121558189392, 0.42538520274162295, 92.13799999999999, 87.39
0.21465051502227783, 0.3641646306991577, 92.486, 88.81
0.20597906254291534, 0.4679145151138306, 92.824, 86.33
0.20150893483161927, 0.3549202953338623, 92.866, 89.25999999999999
0.19391966327667237, 0.34400878372192384, 93.148, 89.55
0.18889763234138487, 0.41172702059745786, 93.368, 87.72
0.1794539332818985, 0.3471996594429016, 93.716, 89.36
0.17180634209632872, 0.43436994791030886, 94.004, 87.91
0.16576510993003846, 0.34550554780960085, 94.136, 89.85
0.1620807323360443, 0.3478770141124725, 94.23, 89.22
0.1552726807498932, 0.36762875061035155, 94.562, 89.71000000000001
0.15314318519592285, 0.37784829111099244, 94.574, 89.64
0.14519125249862672, 0.33021184384822844, 94.824, 90.47
0.14802688265919686, 0.38174064712524414, 94.868, 89.41
0.13783217945098877, 0.39339807300567625, 95.14, 89.19
0.13131364288330077, 0.32516497287750246, 95.28, 90.86
0.13180150150299072, 0.3428067005157471, 95.416, 90.3
