train_loss, test_loss, train_acc, test_acc
2.241405588531494, 2.146928490447998, 15.45, 19.139999999999997
2.090627599029541, 2.0115592470169066, 20.966, 23.64
1.994653851928711, 1.928686194229126, 24.8, 26.979999999999997
1.9089971501922607, 1.83959437084198, 27.996, 30.79
1.8325301742172242, 1.7648317443847656, 30.496000000000002, 33.43
1.7828719492340088, 1.7212329277038574, 32.268, 35.3
1.7433282187652588, 1.7011489633560182, 33.852, 35.77
1.7063874237060548, 1.6390737466812133, 35.211999999999996, 38.81
1.6715757174682617, 1.6236902448654176, 36.784, 39.22
1.641468663597107, 1.6004250354766845, 38.112, 40.52
1.6167866081237794, 1.5636956861495972, 39.324, 41.82
1.594036905822754, 1.5526806030273437, 40.086, 42.34
1.569966643409729, 1.5246186374664306, 41.236, 43.3
1.5518821829986573, 1.5119557220458983, 41.92, 43.69
1.5319728177642822, 1.4934482831954956, 42.803999999999995, 45.129999999999995
1.515359218711853, 1.4745694946289063, 43.418, 46.01
1.4959349921417235, 1.4761882276535034, 44.35, 45.31
1.4761041405868531, 1.4471451457977296, 45.408, 47.02
1.4674186193084717, 1.4101887191772462, 45.504, 47.75
1.4521091654205323, 1.42409121761322, 46.19, 47.599999999999994
1.4364042892456055, 1.415646277809143, 46.824, 48.0
1.4225729841995238, 1.3999640523910521, 47.542, 48.559999999999995
1.4039449148941041, 1.3809723192214967, 48.324, 49.27
1.3926659664154053, 1.3586056959152222, 48.718, 50.43
1.379252283592224, 1.340944654273987, 49.192, 50.64999999999999
1.3686191428756713, 1.332394507408142, 49.646, 51.57000000000001
1.3544151289367676, 1.325376628112793, 50.222, 51.59
1.342902470626831, 1.3137929447174073, 50.739999999999995, 52.09
1.3309197260665893, 1.299901057624817, 51.258, 52.51
1.322640577583313, 1.2856841011047364, 51.73799999999999, 53.02
1.308811364517212, 1.2680484254837037, 52.086, 53.54
1.3010884378814698, 1.2766330154418946, 52.412000000000006, 53.6
1.2874675619125366, 1.2695464191436767, 53.071999999999996, 54.059999999999995
1.27701033367157, 1.2585391065597533, 53.05800000000001, 54.54
1.2680997176361084, 1.2311458429336548, 53.669999999999995, 55.15
1.258099900932312, 1.2181502254486083, 54.454, 55.300000000000004
1.2500787036132812, 1.2174071662902832, 54.356, 55.55
1.2397581951141357, 1.2082166372299195, 54.876000000000005, 55.88999999999999
1.232072834739685, 1.1952410297393798, 55.24400000000001, 56.52
1.2209173168563843, 1.182955435371399, 55.656000000000006, 56.93
1.2152028757858275, 1.1803064094543456, 55.796, 57.21000000000001
1.2015345990753175, 1.168066336631775, 56.53399999999999, 57.92
1.1965837046432495, 1.162824468612671, 56.63399999999999, 57.8
1.1894399014282226, 1.1630695946693421, 56.92, 57.720000000000006
1.1786404579925538, 1.1568024866104125, 57.228, 58.089999999999996
1.1741976996612549, 1.1486463041305541, 57.465999999999994, 58.58
