train_loss, test_loss, train_acc, test_acc
1.704375192565918, 1.509936226081848, 36.874, 46.82
1.2364038109588622, 1.4702473880767821, 55.03, 49.75
1.025688526954651, 0.9587598751068115, 63.566, 65.58
0.8721964977836609, 0.9662452089309692, 69.266, 68.76
0.7586308728408814, 0.9065578194618225, 73.416, 71.19
0.6665812803268433, 0.6708118698120117, 76.726, 77.53999999999999
0.6068809719276428, 0.7467674922943115, 78.838, 75.09
0.5520562333106994, 0.5436703688144684, 80.762, 81.78999999999999
0.5109670356178284, 0.6308504470825196, 82.27600000000001, 79.03999999999999
0.4762214243221283, 0.5543432983398437, 83.49600000000001, 82.06
0.4457001565551758, 0.46934184017181396, 84.602, 84.68
0.41848719296455383, 0.4891114462852478, 85.638, 83.8
0.3947261882019043, 0.40774618439674376, 86.246, 86.52
0.37687259406089785, 0.4481023748874664, 86.83, 85.53
0.356061515789032, 0.4743913783073425, 87.736, 85.16
0.3371877942085266, 0.39443060727119444, 88.302, 86.92
0.32168652967453004, 0.3588703800678253, 88.756, 88.16000000000001
0.30562643407821655, 0.41301086835861206, 89.196, 86.58
0.29057327140808104, 0.37467070322036744, 89.85, 87.78
0.28055329875946045, 0.4042530885219574, 90.048, 87.47
0.2670104106616974, 0.3807429342746735, 90.696, 87.9
0.25529085227489473, 0.3889519528388977, 91.00399999999999, 87.56
0.24226296319007873, 0.3591178816318512, 91.378, 88.33
0.23112994212150573, 0.38389440035820005, 91.824, 88.23
0.225379033908844, 0.35954061398506165, 91.996, 89.21
0.2159571900367737, 0.343998957157135, 92.324, 89.57000000000001
0.20668572208881378, 0.3422735378265381, 92.738, 89.33
0.19381175045967103, 0.35040799131393435, 93.172, 89.58
0.1893311244392395, 0.3338408991098404, 93.416, 89.74
0.18157338965415953, 0.3771211554527283, 93.486, 89.3
0.1774877281856537, 0.3392332461833954, 93.674, 89.61
0.16905793006896971, 0.32738484463691714, 93.974, 90.45
0.15904161212921142, 0.3414746829032898, 94.296, 90.2
0.15830215855121613, 0.36646837339401245, 94.364, 89.75
0.14683454653263092, 0.3930670578956604, 94.772, 88.98
0.14655658656597137, 0.3506881955623627, 94.78999999999999, 90.38000000000001
0.13745265341758728, 0.3614467432022095, 95.116, 90.32
0.13530039344787598, 0.33314171237945556, 95.238, 90.88000000000001
0.12878784940242768, 0.33060937292575837, 95.428, 90.86999999999999
0.12415980884552003, 0.3169206472873688, 95.612, 91.58
0.12207934008598327, 0.3638261305809021, 95.7, 90.36999999999999
0.11661157381534576, 0.3689490168094635, 95.824, 90.67
0.11789054269313812, 0.31904568328857424, 95.86200000000001, 91.03999999999999
0.10852894557952882, 0.31724266119003297, 96.162, 91.33
0.1059808516573906, 0.3190842250823975, 96.238, 91.53999999999999
0.10005366259813309, 0.31532635283470156, 96.462, 91.7
0.09952599947571754, 0.34093546631336213, 96.414, 91.28
0.09551509996414184, 0.3806180884361267, 96.552, 90.59
0.08863124779939652, 0.3473960723876953, 96.788, 91.69
0.09557960814714432, 0.3493766125679016, 96.616, 91.06
0.08397689384937286, 0.35872558088302614, 97.00800000000001, 91.12
0.08319255777597427, 0.3660516083240509, 96.97200000000001, 91.56
0.08400951410531998, 0.3766290861129761, 97.064, 91.03999999999999
0.08171491909742355, 0.3472492440700531, 97.14, 91.61
0.0770907326722145, 0.37186286520957945, 97.172, 91.25999999999999
0.07715923085212707, 0.3456673316001892, 97.232, 91.57
0.07310355582475662, 0.39716678686141965, 97.39999999999999, 90.94
0.07100634420633316, 0.3865484954833984, 97.528, 91.25
0.075959743360281, 0.3420484673500061, 97.31400000000001, 91.60000000000001
0.06932700599312783, 0.37413345618247984, 97.464, 91.47999999999999
0.07007962620973587, 0.3852403941512108, 97.446, 91.47
0.06452564452648163, 0.3465602545499802, 97.74199999999999, 92.01
0.06224259920716286, 0.3384837134838104, 97.806, 92.07
0.061264571437835695, 0.3723007750034332, 97.82600000000001, 91.67999999999999
0.061959023926258086, 0.35825477595329286, 97.76599999999999, 91.7
0.06087694189429283, 0.3580701777458191, 97.83800000000001, 91.67999999999999
0.05773162893056869, 0.38838748054504396, 98.032, 91.59
0.06029386466383934, 0.4059803518295288, 97.88, 91.25
0.054955207026004795, 0.38116998476982117, 98.088, 91.89
0.05581623262763023, 0.3707747376918793, 98.006, 91.69
0.05294602325320244, 0.3569180449008942, 98.19600000000001, 92.01
0.05282773847937584, 0.372798393625021, 98.19200000000001, 91.83
0.0530954311811924, 0.436038461625576, 98.114, 90.81
0.052011947189569474, 0.38588327140808104, 98.116, 91.75
0.051853609025478364, 0.3612046607017517, 98.244, 91.95
0.04632655920088291, 0.37874326572418215, 98.398, 92.04
0.04748180696427822, 0.3532874172210693, 98.428, 92.25
0.04698339071154595, 0.3922273105621338, 98.384, 91.86
0.0433978035891056, 0.400186639213562, 98.546, 91.86
0.04773376597270369, 0.3590401996612549, 98.344, 92.14
0.0419347276186943, 0.37495763034820556, 98.538, 92.22
0.041237701132297515, 0.4158793888568878, 98.618, 91.85
0.041183106210827825, 0.3911575567245483, 98.564, 91.94
0.04048788325548172, 0.40837743635177615, 98.544, 91.8
